# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     698.151     1196.000     2019.410    13534.078
     699.153     1198.000     2019.410    13534.078
     700.154     1200.100     2019.410    13534.078
     701.156     1198.100     2019.410    13534.078
     702.158     1202.100     2019.410    13534.078
     703.159     1195.000     2019.410    13534.078
     704.161     1196.000     2019.410    13534.078
     705.163     1202.000     2019.410    13534.078
     706.164     1198.000     2019.410    13534.078
     707.166     1201.000     2019.410    13534.078
     708.168     1199.000     2019.410    13534.078
     709.169     1199.900     2019.410    13534.078
     710.171     1197.000     2019.410    13534.078
     711.173     1197.000     2019.602    13534.078
     712.174     1202.000     2019.602    13534.078
     713.176     1196.000     2019.602    13534.078
     714.178     1202.000     2019.602    13534.078
     715.179     1195.000     2019.602    13534.078
     716.181     1197.200     2019.734    13534.078
     717.182     1202.300     2019.734    13534.078
     718.184     1196.200     2019.734    13534.078
     719.185     1201.200     2019.734    13534.078
     720.187     1196.200     2019.734    13534.078
     721.188     1198.000     2019.734    13534.078
     722.190     1202.100     2019.734    13534.078
     723.192     1170.100     2019.664    13534.078
     724.193     1104.200     2019.664    13534.078
     725.195     1095.300     2019.664    13534.078
     726.196     1099.300     2019.664    13534.078
     727.198     1102.200     2019.664    13534.078
     728.200     1099.300     2019.664    13534.078
     729.201     1098.400     2019.664    13534.078
     730.202     1104.300     2019.664    13534.078
     731.204     1100.300     2019.664    13534.078
     732.206     1101.200     2019.664    13534.078
     733.207     1100.300     2019.664    13534.078
     734.209     1100.200     2019.664    13534.078
     735.210     1103.100     2019.664    13534.078
     736.212     1099.200     2019.664    13534.078
     737.214     1103.200     2019.664    13534.078
     738.215     1098.200     2019.664    13534.078
     739.217     1101.100     2019.664    13534.078
     740.219     1101.100     2019.664    13534.078
     741.221     1102.300     2019.664    13534.078
     742.222     1103.200     2019.664    13534.078
     743.224     1098.200     2019.664    13534.078
     744.225     1104.200     2019.664    13534.078
     745.227     1098.300     2019.664    13534.078
     746.229     1100.200     2019.664    13534.078
     747.230     1104.100     2019.664    13534.078
     748.232     1101.100     2019.664    13534.078
     749.234     1106.200     2019.664    13534.078
     750.235     1098.200     2019.664    13534.078
     751.237     1102.200     2019.664    13534.078
     752.239     1101.100     2019.664    13534.078
     753.240     1097.200     2019.664    13534.078
     754.242     1100.200     2019.664    13534.078
     755.244     1097.200     2019.664    13534.078
     756.245     1103.100     2019.664    13534.078
     757.247     1097.200     2019.664    13534.078
     758.249     1097.200     2019.664    13534.078
     759.250     1101.200     2019.664    13534.078
     760.252     1096.200     2019.664    13534.078
     761.254     1101.200     2019.664    13534.078
     762.255     1095.200     2019.664    13534.078
     763.257     1096.200     2019.664    13534.078
     764.259     1099.100     2019.664    13534.078
     765.260     1098.100     2019.664    13534.078
     766.262     1100.100     2019.664    13534.078
     767.264     1095.200     2019.664    13534.078
     768.265     1101.200     2019.664    13534.078
     769.267     1095.200     2019.664    13534.078
     770.269     1097.200     2019.664    13534.078
     771.270     1101.200     2019.664    13534.078
     772.272     1100.200     2019.664    13534.078
     773.274     1106.100     2019.664    13534.078
     774.275     1100.200     2019.664    13534.078
     775.277     1105.100     2019.664    13534.078
     776.279     1104.200     2019.664    13534.078
     777.280     1102.200     2019.664    13534.078
     778.282     1103.100     2019.664    13534.078
     779.284     1098.200     2019.664    13534.078
     780.285     1105.200     2019.664    13534.078
     781.287     1098.400     2019.664    13534.078
     782.288     1100.400     2019.664    13534.078
     783.290     1106.300     2019.664    13534.078
     784.291     1099.300     2019.664    13534.078
     785.293     1098.300     2019.664    13534.078
     786.295     1105.200     2019.664    13534.078
     787.296     1095.300     2019.664    13534.078
     788.298     1105.200     2019.664    13534.078
     789.299     1095.200     2019.664    13534.078
     790.301     1100.200     2019.664    13534.078
     791.303     1096.100     2019.664    13534.078
     792.304     1095.200     2019.664    13534.078
     793.306     1105.100     2019.664    13534.078
     794.308     1105.300     2019.664    13534.078
     795.309     1108.200     2019.664    13534.078
     796.311     1099.100     2019.664    13534.078
     797.313     1097.100     2019.664    13534.078
     798.314     1106.100     2019.664    13534.078
     799.316     1100.200     2019.664    13534.078
     800.318     1105.200     2019.684    13534.078
     801.319     1099.200     2019.684    13534.078
     802.321     1102.100     2019.684    13534.078
     803.323     1097.100     2019.684    13534.078
     804.325     1103.100     2019.684    13534.078
     805.326     1102.100     2019.684    13534.078
     806.328     1098.200     2019.684    13534.078
     807.330     1105.100     2019.684    13534.078
     808.331     1097.200     2019.793    13534.078
     809.333     1099.100     2019.793    13534.078
     810.335     1105.200     2019.793    13534.078
     811.336     1099.200     2019.793    13534.078
     812.337     1104.700     2019.793    13534.078
     813.339     1099.100     2019.793    13534.078
     814.341     1098.200     2019.793    13534.078
     815.343     1105.100     2019.793    13534.078
     816.344     1098.200     2019.793    13534.078
     817.346     1105.100     2019.793    13534.078
     818.348     1096.200     2019.801    13534.078
     819.349     1104.100     2019.801    13534.078
     820.351     1098.200     2019.801    13534.078
     821.353     1096.200     2019.801    13534.078
     822.354     1102.200     2019.801    13534.078
     823.356     1096.200     2019.801    13534.078
     824.358     1105.200     2019.801    13534.078
     825.359     1100.200     2019.910    13534.078
     826.361     1101.200     2019.910    13534.078
     827.363     1103.100     2019.910    13534.078
     828.364     1099.200     2019.910    13534.078
     829.365     1102.600     2019.910    13534.078
     830.367     1098.200     2019.910    13534.078
     831.369     1096.200     2019.910    13534.078
     832.371     1099.100     2019.910    13534.078
     833.372     1095.200     2019.910    13534.078
     834.374     1101.200     2019.910    13534.078
     835.376     1097.200     2019.910    13534.078
     836.377     1101.100     2019.910    13534.078
     837.379     1098.200     2019.910    13534.078
     838.381     1097.200     2019.910    13534.078
     839.382     1104.200     2019.910    13534.078
     840.384     1096.200     2019.910    13534.078
     841.386     1105.100     2019.910    13534.078
     842.387     1096.200     2019.910    13534.078
     843.389     1102.100     2019.910    13534.078
     844.391     1096.100     2019.910    13534.078
     845.392     1097.100     2019.910    13534.078
     846.394     1101.100     2019.910    13534.078
     847.396     1097.200     2019.910    13534.078
     848.397     1102.100     2019.910    13534.078
     849.399     1105.200     2019.910    13534.078
     850.401     1098.800     2019.910    13534.078
     851.402     1101.300     2019.910    13534.078
     852.403     1101.200     2019.910    13534.078
     853.405     1095.300     2019.910    13534.078
     854.407     1104.300     2019.910    13534.078
     855.408     1049.300     2019.840    13534.078
     856.410     1001.400     2019.840    13534.078
     857.411      999.400     2019.840    13534.078
     858.413     1002.500     2019.840    13534.078
     859.414     1006.500     2019.840    13534.078
     860.416      996.500     2019.840    13534.078
     861.417     1000.500     2019.840    13534.078
     862.419      996.500     2019.840    13534.078
     863.420      996.600     2019.840    13534.078
     864.421     1002.000     2019.840    13534.078
     865.423      995.500     2019.840    13534.078
     866.424      996.300     2019.840    13534.078
     867.426     1000.300     2019.840    13534.078
     868.428      996.300     2019.840    13534.078
     869.429     1000.300     2019.840    13534.078
     870.431      997.300     2019.840    13534.078
     871.433      996.300     2019.941    13534.078
     872.435     1000.300     2019.941    13534.078
     873.436      994.300     2019.941    13534.078
     874.438     1001.300     2019.941    13534.078
     875.440      994.400     2019.941    13534.078
     876.441     1000.300     2019.941    13534.078
     877.443      996.300     2019.941    13534.078
     878.445      995.300     2019.941    13534.078
     879.446     1001.300     2019.941    13534.078
     880.448      996.400     2019.941    13534.078
     881.450     1000.300     2019.941    13534.078
     882.451      997.300     2019.941    13534.078
     883.453      994.400     2019.941    13534.078
     884.455     1000.400     2019.941    13534.078
     885.456      995.400     2019.941    13534.078
     886.458     1000.300     2019.941    13534.078
     887.460      996.300     2019.941    13534.078
     888.461      999.300     2019.941    13534.078
     889.463      996.300     2019.941    13534.078
     890.464      999.400     2019.941    13534.078
     891.466      996.400     2019.941    13534.078
     892.468      996.300     2019.949    13534.078
     893.469      999.300     2019.949    13534.078
     894.471      996.300     2019.949    13534.078
     895.473      995.300     2019.949    13534.078
     896.473     1000.300     2019.949    13534.078
     897.475      997.400     2019.949    13534.078
     898.477      995.400     2019.949    13534.078
     899.478     1000.300     2019.949    13534.078
     900.480      996.300     2019.949    13534.078
     901.482      999.300     2019.949    13534.078
     902.483      996.300     2019.949    13534.078
     903.485      996.400     2019.949    13534.078
     904.487     1005.400     2020.176    13534.078
     905.488     1000.300     2020.176    13534.078
     906.490     1009.300     2020.191    13534.078
     907.492     1000.300     2020.191    13534.078
     908.493     1003.500     2020.191    13534.078
     909.495      994.600     2020.191    13534.078
     910.496      999.500     2020.598    13534.078
     911.498     1004.400     2020.598    13534.078
     912.499     1002.300     2020.598    13534.078
     913.501     1006.300     2020.598    13534.078
     914.503     1001.300     2020.598    13534.078
     915.504     1000.300     2020.598    13534.078
     916.506     1005.300     2020.598    13534.078
     917.508     1001.400     2020.598    13534.078
     918.509     1005.400     2020.598    13534.078
     919.511     1007.300     2020.598    13534.078
     920.513      999.300     2020.605    13534.078
     921.514     1003.300     2020.605    13534.078
     922.516     1004.300     2020.605    13534.078
     923.518     1005.300     2020.605    13534.078
     924.519     1002.300     2020.605    13534.078
     925.521     1003.300     2020.605    13534.078
     926.523     1000.300     2020.605    13534.078
     927.524      998.300     2020.605    13534.078
     928.525     1005.000     2020.605    13534.078
     929.527      995.300     2020.605    13534.078
     930.529      995.300     2020.605    13534.078
     931.529     1001.400     2020.605    13534.078
     932.531      998.300     2020.613    13534.078
     933.533      997.300     2020.613    13534.078
     934.544      998.800     2020.613    13534.078
     935.546     1003.300     2020.613    13534.078
     936.547      998.300     2020.613    13534.078
     937.549     1000.300     2020.613    13534.078
     938.551     1004.300     2020.613    13534.078
     939.552      998.300     2020.613    13534.078
     940.554      999.300     2020.613    13534.078
     941.556      996.300     2020.613    13534.078
     942.557      999.300     2020.613    13534.078
     943.559      995.300     2020.613    13534.078
     944.561      996.400     2020.613    13534.078
     945.562      999.300     2020.613    13534.078
     946.564      996.300     2020.613    13534.078
     947.566     1005.300     2020.613    13534.078
     948.567     1001.300     2020.613    13534.078
     949.569     1003.300     2020.613    13534.078
     950.571      997.300     2020.613    13534.078
     951.572      999.300     2020.613    13534.078
     952.574     1009.400     2020.613    13534.078
     953.576     1000.500     2020.613    13534.078
     954.577     1005.400     2020.613    13534.078
     955.579     1004.100     2020.613    13534.078
     956.581     1001.300     2020.613    13534.078
     957.582     1002.300     2020.613    13534.078
     958.584     1003.300     2020.613    13534.078
     959.586     1004.300     2020.613    13534.078
     960.587     1001.300     2020.613    13534.078
     961.589     1005.300     2020.613    13534.078
     962.591     1002.300     2020.613    13534.078
     963.593      998.300     2020.613    13534.078
     964.594     1009.300     2020.613    13534.078
     965.596      999.300     2020.613    13534.078
     966.597     1006.300     2020.613    13534.078
     967.599      999.300     2020.613    13534.078
     968.601     1000.300     2020.621    13534.078
     969.603     1003.300     2020.629    13534.078
     970.604     1003.300     2020.629    13534.078
     971.606     1001.300     2020.629    13534.078
     972.608      998.400     2020.668    13534.078
     973.609     1003.300     2020.668    13534.078
     974.611     1000.400     2020.668    13534.078
     975.612     1000.500     2020.668    13534.078
     976.614     1002.500     2020.668    13534.078
     977.616     1006.400     2020.668    13534.078
     978.617     1002.500     2020.668    13534.078
     979.619     1013.400     2020.668    13534.078
     980.620     1001.400     2020.668    13534.078
     981.622     1005.300     2020.668    13534.078
     982.623     1004.300     2020.777    13534.078
     983.625     1004.300     2020.777    13534.078
     984.627     1000.300     2020.777    13534.078
     985.629      993.400     2020.777    13534.078
     986.629     1002.000     2020.777    13534.078
     987.631      996.300     2020.777    13534.078
     988.633      993.300     2020.777    13534.078
     989.635     1000.300     2020.777    13534.078
     990.636      999.400     2021.047    13534.078
     991.638     1001.400     2021.047    13534.078
     992.639     1001.300     2021.047    13534.078
     993.641     1004.300     2021.047    13534.078
     994.643     1003.300     2021.066    13534.078
     995.644     1001.400     2021.066    13534.078
     996.646     1001.400     2021.066    13534.078
     997.648     1003.000     2021.066    13534.078
     998.649     1004.400     2021.066    13534.078
     999.651      997.300     2021.066    13534.078
    1000.653      999.300     2021.066    13534.078
    1001.654     1009.300     2021.066    13534.078
    1002.656     1004.300     2021.066    13534.078
    1003.658     1003.400     2021.066    13534.078
    1004.659     1005.400     2021.078    13534.078
    1005.661     1003.400     2021.078    13534.078
    1006.663     1006.300     2021.078    13534.078
    1007.664     1002.300     2021.078    13534.078
    1008.666     1005.300     2021.078    13534.078
    1009.668      999.300     2021.078    13534.078
    1010.669     1007.300     2021.078    13534.078
    1011.671     1002.300     2021.078    13534.078
    1012.673      982.400     2021.012    13534.078
    1013.674      905.500     2021.012    13534.078
    1014.676      901.500     2021.012    13534.078
    1015.678      907.500     2021.012    13534.078
    1016.679      902.500     2021.020    13534.078
    1017.681      902.500     2021.020    13534.078
    1018.683      895.500     2021.020    13534.078
    1019.684      896.500     2021.020    13534.078
    1020.686      899.500     2021.020    13534.078
    1021.688      896.500     2021.020    13534.078
    1022.690      899.500     2021.020    13534.078
    1023.691      896.500     2021.020    13534.078
    1024.693      896.500     2021.020    13534.078
    1025.695      898.500     2021.020    13534.078
    1026.696      896.500     2021.020    13534.078
    1027.697      898.900     2021.020    13534.078
    1028.699      896.500     2021.020    13534.078
    1029.701      895.500     2021.129    13534.078
    1030.702      901.500     2021.168    13534.078
    1031.704      896.500     2021.176    13534.078
    1032.705      899.800     2021.176    13534.078
    1033.707      895.500     2021.176    13534.078
    1034.709      894.500     2021.176    13534.078
    1035.711      901.500     2021.258    13534.078
    1036.712      894.500     2021.258    13534.078
    1037.713      899.900     2021.258    13534.078
    1038.715      896.500     2021.258    13534.078
    1039.717      895.500     2021.258    13534.078
    1040.717      908.300     2021.258    13534.078
    1041.719      898.500     2021.258    13534.078
    1042.721      895.500     2021.258    13534.078
    1043.722      900.500     2021.258    13534.078
    1044.724      895.500     2021.258    13534.078
    1045.726      900.500     2021.258    13534.078
    1046.727      894.500     2021.258    13534.078
    1047.729      899.500     2021.258    13534.078
    1048.731      897.500     2021.258    13534.078
    1049.732      894.500     2021.258    13534.078
    1050.734      900.500     2021.258    13534.078
    1051.736      896.500     2021.258    13534.078
    1052.737      899.500     2021.438    13534.078
    1053.739      895.500     2021.438    13534.078
    1054.741      895.500     2021.438    13534.078
    1055.743      899.500     2021.438    13534.078
    1056.744      897.500     2021.438    13534.078
    1057.746      899.500     2021.438    13534.078
    1058.748      895.500     2021.438    13534.078
    1059.749      900.500     2021.438    13534.078
    1060.751      895.500     2021.438    13534.078
    1061.753      897.500     2021.590    13534.078
    1062.754      913.500     2021.590    13534.078
    1063.756      905.600     2021.613    13534.078
    1064.757      908.500     2021.621    13534.078
    1065.759      908.500     2021.621    13534.078
    1066.761      902.500     2021.621    13534.078
    1067.763      907.500     2021.621    13534.078
    1068.764      902.500     2021.621    13534.078
    1069.766      910.500     2021.621    13534.078
    1070.768      902.500     2021.621    13534.078
    1071.769      906.500     2021.621    13534.078
    1072.771      902.500     2021.621    13534.078
    1073.773      910.500     2021.621    13534.078
    1074.774      908.500     2021.621    13534.078
    1075.776      899.500     2021.621    13534.078
    1076.777      899.500     2021.621    13534.078
    1077.779      896.500     2021.621    13534.078
    1078.781      895.500     2021.621    13534.078
    1079.783      899.500     2021.621    13534.078
    1080.784      903.500     2021.621    13534.078
    1081.786      899.500     2021.621    13534.078
    1082.788      895.500     2021.676    13534.078
    1083.789      899.500     2021.676    13534.078
    1084.791      896.500     2021.676    13534.078
    1085.793      895.600     2021.676    13534.078
    1086.793      900.100     2021.676    13534.078
    1087.795      896.600     2021.676    13534.078
    1088.797      895.500     2021.676    13534.078
    1089.798      899.500     2021.676    13534.078
    1090.800      895.500     2021.676    13534.078
    1091.802      900.500     2021.676    13534.078
    1092.803      896.500     2021.676    13534.078
    1093.805      899.500     2021.676    13534.078
    1094.807      896.500     2021.676    13534.078
    1095.808      896.500     2021.676    13534.078
    1096.810      899.500     2021.676    13534.078
    1097.812      896.500     2021.676    13534.078
    1098.814      899.500     2021.676    13534.078
    1099.815      895.500     2021.676    13534.078
    1100.817      896.500     2021.676    13534.078
    1101.819      898.400     2021.676    13534.078
    1102.820      896.500     2021.676    13534.078
    1103.822      899.400     2021.676    13534.078
    1104.824      896.500     2021.676    13534.078
    1105.825      899.500     2021.676    13534.078
    1106.827      895.500     2021.676    13534.078
    1107.829      902.500     2021.676    13534.078
    1108.830      899.600     2021.676    13534.078
    1109.832      895.600     2021.676    13534.078
    1110.834      900.600     2021.676    13534.078
    1111.835      895.500     2021.676    13534.078
    1112.837      896.500     2021.676    13534.078
    1113.839      905.500     2021.742    13534.078
    1114.840      897.500     2021.742    13534.078
    1115.842      898.600     2021.742    13534.078
    1116.843      896.600     2021.742    13534.078
    1117.845      895.600     2021.742    13534.078
    1118.847      899.500     2021.742    13534.078
    1119.848      896.600     2021.742    13534.078
    1120.850      899.600     2021.742    13534.078
    1121.851      896.500     2021.742    13534.078
    1122.853      900.500     2021.742    13534.078
    1123.855      895.600     2021.742    13534.078
    1124.856      896.600     2021.742    13534.078
    1125.858      899.600     2021.742    13534.078
    1126.859      901.600     2021.742    13534.078
    1127.861      900.600     2021.742    13534.078
    1128.861      905.500     2021.742    13534.078
    1129.863      905.700     2021.801    13534.078
    1130.864      903.500     2021.801    13534.078
    1131.866      904.500     2021.801    13534.078
    1132.868      912.600     2021.801    13534.078
    1133.869      910.600     2021.801    13534.078
    1134.871      906.500     2021.801    13534.078
    1135.873      905.500     2021.801    13534.078
    1136.874      906.500     2021.801    13534.078
    1137.876      905.500     2021.801    13534.078
    1138.878      906.500     2021.801    13534.078
    1139.879      895.500     2021.801    13534.078
    1140.881      899.500     2021.801    13534.078
    1141.883      896.500     2021.801    13534.078
    1142.884      895.500     2021.801    13534.078
    1143.886      899.500     2021.801    13534.078
    1144.888      896.500     2021.801    13534.078
    1145.890      899.500     2021.801    13534.078
    1146.891      894.500     2021.801    13534.078
    1147.893      896.500     2021.801    13534.078
    1148.895      899.500     2021.801    13534.078
    1149.896      803.600     2021.734    13534.078
    1150.898      800.700     2021.770    13534.078
    1151.900      797.700     2021.770    13534.078
    1152.901      800.600     2021.770    13534.078
    1153.903      797.600     2021.770    13534.078
    1154.905      799.600     2021.770    13534.078
    1155.906      797.600     2021.770    13534.078
    1156.908      797.700     2021.770    13534.078
    1157.910      800.600     2021.770    13534.078
    1158.911      796.700     2021.770    13534.078
    1159.913      800.600     2021.770    13534.078
    1160.915      797.600     2021.770    13534.078
    1161.917      796.600     2021.770    13534.078
    1162.918      801.700     2021.770    13534.078
    1163.920      796.600     2021.770    13534.078
    1164.922      800.600     2021.770    13534.078
    1165.923      810.600     2021.938    13534.078
    1166.925      811.500     2021.938    13534.078
    1167.927      803.600     2021.938    13534.078
    1168.929      802.600     2021.938    13534.078
    1169.930      806.600     2021.938    13534.078
    1170.932      809.600     2021.938    13534.078
    1171.933      806.800     2021.938    13534.078
    1172.935      805.700     2021.938    13534.078
    1173.937      804.700     2021.938    13534.078
    1174.938      807.600     2022.266    13534.078
    1175.940      805.700     2022.266    13534.078
    1176.941      807.900     2022.266    13534.078
    1177.943      808.700     2022.266    13534.078
    1178.945      805.700     2022.266    13534.078
    1179.945      807.400     2022.266    13534.078
    1180.947      809.700     2022.266    13534.078
    1181.949      799.700     2022.266    13534.078
    1182.950      806.600     2022.266    13534.078
    1183.952      805.700     2022.266    13534.078
    1184.954      800.600     2022.266    13534.078
    1185.955      797.700     2022.266    13534.078
    1186.957      796.700     2022.266    13534.078
    1187.959      800.600     2022.266    13534.078
    1188.960      796.600     2022.266    13534.078
    1189.962      800.700     2022.266    13534.078
    1190.964      797.700     2022.266    13534.078
    1191.965      800.600     2022.266    13534.078
    1192.967      797.600     2022.266    13534.078
    1193.969      796.700     2022.266    13534.078
    1194.971      801.700     2022.266    13534.078
    1195.972      796.600     2022.266    13534.078
    1196.974      807.700     2022.266    13534.078
    1197.976      800.600     2022.266    13534.078
    1198.977      805.600     2022.266    13534.078
    1199.979      801.700     2022.293    13534.078
    1200.981      802.700     2022.293    13534.078
    1201.982      804.600     2022.293    13534.078
    1202.984      797.700     2022.293    13534.078
    1203.986      799.600     2022.293    13534.078
    1204.987      799.600     2022.293    13534.078
    1205.989      798.600     2022.293    13534.078
    1206.991      797.700     2022.293    13534.078
    1207.993      796.600     2022.293    13534.078
    1208.994      800.600     2022.293    13534.078
    1209.996      797.600     2022.293    13534.078
    1210.998      800.600     2022.293    13534.078
    1211.999      796.600     2022.293    13534.078
    1213.001      799.600     2022.293    13534.078
    1214.003      797.600     2022.293    13534.078
    1215.004      797.600     2022.293    13534.078
    1216.005      801.200     2022.293    13534.078
    1217.007      796.700     2022.293    13534.078
    1218.009      797.700     2022.293    13534.078
    1219.010      800.700     2022.293    13534.078
    1220.012      797.700     2022.293    13534.078
    1221.014      799.700     2022.293    13534.078
    1222.015      796.600     2022.293    13534.078
    1223.017      800.600     2022.293    13534.078
    1224.019      796.600     2022.293    13534.078
    1225.021      797.700     2022.293    13534.078
    1226.022      800.600     2022.293    13534.078
    1227.024      796.700     2022.293    13534.078
    1228.026      800.700     2022.293    13534.078
    1229.027      796.700     2022.293    13534.078
    1230.029      800.600     2022.293    13534.078
    1231.031      796.600     2022.293    13534.078
    1232.032      797.700     2022.293    13534.078
    1233.034      800.600     2022.293    13534.078
    1234.036      796.700     2022.293    13534.078
    1235.037      799.700     2022.293    13534.078
    1236.039      797.600     2022.293    13534.078
    1237.041      796.600     2022.293    13534.078
    1238.043      799.600     2022.293    13534.078
    1239.044      797.700     2022.293    13534.078
    1240.046      801.700     2022.293    13534.078
    1241.048      797.700     2022.293    13534.078
    1242.049      799.700     2022.293    13534.078
    1243.051      797.700     2022.293    13534.078
    1244.053      796.700     2022.293    13534.078
    1245.054      800.600     2022.293    13534.078
    1246.056      796.700     2022.293    13534.078
    1247.058      810.600     2022.293    13534.078
    1248.059      801.600     2022.293    13534.078
    1249.061      807.600     2022.293    13534.078
    1250.063      797.700     2022.293    13534.078
    1251.064      796.700     2022.293    13534.078
    1252.066      801.700     2022.293    13534.078
    1253.068      796.700     2022.293    13534.078
    1254.070      800.600     2022.293    13534.078
    1255.071      796.600     2022.293    13534.078
    1256.074      799.800     2022.293    13534.078
    1257.076      804.700     2022.293    13534.078
    1258.077      809.600     2022.340    13534.078
    1259.079      816.600     2022.340    13534.078
    1260.081      811.600     2022.340    13534.078
    1261.082      805.700     2022.340    13534.078
    1262.084      801.700     2022.340    13534.078
    1263.085      803.900     2022.398    13534.078
    1264.087      797.800     2022.398    13534.078
    1265.088      796.700     2022.398    13534.078
    1266.090      801.600     2022.398    13534.078
    1267.092      796.700     2022.398    13534.078
    1268.093      800.700     2022.398    13534.078
    1269.095      796.700     2022.398    13534.078
    1270.097      797.600     2022.398    13534.078
    1271.099      799.600     2022.398    13534.078
    1272.100      797.700     2022.398    13534.078
    1273.102      800.700     2022.398    13534.078
    1274.104      797.700     2022.398    13534.078
    1275.105      799.600     2022.398    13534.078
    1276.107      797.700     2022.398    13534.078
    1277.109      804.600     2022.398    13534.078
    1278.110      805.600     2022.398    13534.078
    1279.112      800.700     2022.398    13534.078
    1280.113      811.900     2022.406    13534.078
    1281.115      797.700     2022.406    13534.078
    1282.117      796.700     2022.406    13534.078
    1283.118      807.700     2022.406    13534.078
    1284.120      796.700     2022.406    13534.078
    1285.122      800.700     2022.406    13534.078
    1286.123      797.700     2022.406    13534.078
    1287.125      797.700     2022.406    13534.078
    1288.127      799.600     2022.406    13534.078
    1289.128      797.700     2022.406    13534.078
    1290.130      800.700     2022.406    13534.078
    1291.131      797.700     2022.406    13534.078
    1292.133      797.700     2022.406    13534.078
    1293.135      802.700     2022.871    13534.078
    1294.136      801.700     2022.871    13534.078
    1295.138      801.700     2022.871    13534.078
    1296.140      802.700     2022.871    13534.078
    1297.141      804.700     2022.871    13534.078
    1298.143      796.700     2022.871    13534.078
    1299.145      797.700     2022.871    13534.078
    1300.146      800.700     2022.871    13534.078
    1301.148      796.700     2022.871    13534.078
    1302.149      800.700     2022.871    13534.078
    1303.151      796.700     2022.871    13534.078
    1304.152      798.800     2022.871    13534.078
    1305.154      799.800     2022.871    13534.078
    1306.155      808.800     2022.871    13534.078
    1307.157      797.900     2022.871    13534.078
    1308.157      749.500     2022.871    13534.078
    1309.159      753.700     2022.801    13534.078
    1310.161      710.800     2022.801    13534.078
    1311.162      706.800     2022.801    13534.078
    1312.164      706.800     2022.801    13534.078
    1313.166      705.800     2022.801    13534.078
    1314.167      701.800     2022.801    13534.078
    1315.169      710.800     2022.801    13534.078
    1316.171      702.800     2022.801    13534.078
    1317.173      702.800     2022.801    13534.078
    1318.174      709.800     2022.801    13534.078
    1319.176      707.800     2022.801    13534.078
    1320.178      711.800     2022.801    13534.078
    1321.179      706.800     2022.801    13534.078
    1322.181      709.800     2022.801    13534.078
    1323.183      710.700     2022.801    13534.078
    1324.185      703.800     2022.801    13534.078
    1325.186      713.800     2022.801    13534.078
    1326.188      706.800     2022.801    13534.078
    1327.190      714.800     2022.801    13534.078
    1328.191      714.700     2022.801    13534.078
    1329.193      709.700     2022.801    13534.078
    1330.195      702.800     2022.801    13534.078
    1331.197      702.800     2022.801    13534.078
    1332.198      701.800     2022.801    13534.078
    1333.200      697.800     2022.801    13534.078
    1334.202      701.800     2022.801    13534.078
    1335.204      708.800     2022.801    13534.078
    1336.205      706.700     2022.801    13534.078
    1337.207      709.800     2022.801    13534.078
    1338.209      705.800     2022.801    13534.078
    1339.211      714.800     2022.805    13534.078
    1340.212      704.800     2022.805    13534.078
    1341.214      705.800     2022.805    13534.078
    1342.216      702.800     2022.805    13534.078
    1343.217      706.800     2022.805    13534.078
    1344.219      711.800     2022.805    13534.078
    1345.221      717.800     2022.805    13534.078
    1346.223      705.800     2022.805    13534.078
    1347.224      701.800     2022.805    13534.078
    1348.226      712.800     2022.805    13534.078
    1349.228      707.800     2022.805    13534.078
    1350.230      705.800     2022.805    13534.078
    1351.231      703.800     2022.805    13534.078
    1352.233      699.800     2022.805    13534.078
    1353.235      700.800     2022.805    13534.078
    1354.236      698.900     2022.805    13534.078
    1355.238      701.800     2022.805    13534.078
    1356.240      697.800     2022.805    13534.078
    1357.242      701.800     2022.805    13534.078
    1358.243      697.800     2022.805    13534.078
    1359.245      702.800     2022.805    13534.078
    1360.247      706.700     2022.805    13534.078
    1361.248      699.800     2022.805    13534.078
    1362.250      704.800     2022.805    13534.078
    1363.252      702.800     2022.805    13534.078
    1364.254      706.800     2022.805    13534.078
    1365.255      705.800     2022.805    13534.078
    1366.257      706.700     2022.805    13534.078
    1367.259      703.800     2022.805    13534.078
    1368.261      708.800     2022.805    13534.078
    1369.262      706.800     2022.805    13534.078
    1370.264      701.800     2022.805    13534.078
    1371.266      703.800     2022.805    13534.078
    1372.268      709.800     2022.805    13534.078
    1373.269      713.800     2022.805    13534.078
    1374.271      703.800     2022.805    13534.078
    1375.273      702.800     2022.805    13534.078
    1376.275      702.800     2022.805    13534.078
    1377.276      704.800     2022.805    13534.078
    1378.278      704.800     2022.805    13534.078
    1379.280      697.800     2022.805    13534.078
    1380.281      711.700     2022.805    13534.078
    1381.283      706.800     2022.805    13534.078
    1382.285      706.800     2022.805    13534.078
    1383.287      707.700     2022.805    13534.078
    1384.289      713.800     2022.805    13534.078
    1385.290      708.800     2022.805    13534.078
    1386.292      697.800     2022.805    13534.078
    1387.294      700.800     2022.805    13534.078
    1388.295      698.800     2022.805    13534.078
    1389.297      697.800     2022.805    13534.078
    1390.299      701.900     2022.805    13534.078
    1391.300      698.800     2022.805    13534.078
    1392.302      700.800     2022.805    13534.078
    1393.304      697.800     2022.805    13534.078
    1394.305      701.800     2022.805    13534.078
    1395.307      697.900     2022.805    13534.078
    1396.309      698.900     2022.805    13534.078
    1397.310      700.900     2022.805    13534.078
    1398.312      698.800     2022.805    13534.078
    1399.314      700.800     2022.805    13534.078
